logFC	logCPM	LR	PValue	status
chr6:32043885-32045493	 -0.352714	 4.6752	2.703e-02	0.869406	test
chr6:32043986-32047438	  5.079959	 3.9826	3.989e+00	0.045794	test
chr6:32044057-32046383	 -0.223058	 3.8628	1.033e-02	0.919032	test
chr6:32044239-32046440	  1.214703	 7.4358	3.314e-01	0.564847	test
chr6:32044362-32046718	 -2.706773	 4.6505	1.305e+00	0.253277	test
chr6:32044394-32047506	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32044856-32047027	 -6.718160	 2.7516	2.348e+00	0.125462	test
chr6:32044889-32047796	 -2.498723	 5.0195	1.175e+00	0.278454	test
chr6:32045000-32047225	 -9.996024	 5.5783	6.018e+00	0.014160	test
chr6:32045311-32048678	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32045312-32051847	 -0.611810	 5.4440	8.291e-02	0.773395	test
chr6:32045320-32047266	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32045453-32047413	 -0.033732	 4.3002	2.448e-04	0.987516	test
chr6:32046301-32047722	  1.439199	 4.6767	4.447e-01	0.504885	test
chr6:32046427-32047786	  0.337496	 5.1825	2.546e-02	0.873232	test
chr6:32046444-32049266	  0.360133	 7.0196	2.977e-02	0.863006	test
chr6:32046723-32048525	  1.530622	 3.9112	4.867e-01	0.485421	test
chr6:32046805-32049530	  0.190272	 6.5186	8.285e-03	0.927476	test
chr6:32046893-32048599	 -0.486398	 5.2386	5.230e-02	0.819101	test
chr6:32047135-32048811	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32047276-32049102	 -0.706474	 5.7336	1.110e-01	0.739005	test
chr6:32047282-32049889	  3.368884	 8.5120	2.190e+00	0.138928	test
chr6:32047408-32049148	 -1.736866	 6.4418	6.435e-01	0.422437	test
chr6:32047502-32050111	 -5.668901	 2.0399	1.515e+00	0.218417	test
chr6:32047609-32049221	  0.369750	 6.5236	3.125e-02	0.859687	test
chr6:32047796-32049323	 -6.286889	 2.4440	1.979e+00	0.159461	test
chr6:32047809-32050543	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32047854-32052634	 -7.887375	 3.6758	3.509e+00	0.061022	test
chr6:32048358-32049513	 -0.622530	 5.6828	8.635e-02	0.768867	test
chr6:32048610-32049613	 -6.010735	 2.2578	1.762e+00	0.184336	test
chr6:32048664-32050932	  0.371318	 5.2708	3.088e-02	0.860506	test
chr6:32048783-32049845	  0.284902	 7.0530	1.865e-02	0.891370	test
chr6:32048834-32053541	  1.281445	 4.9372	3.573e-01	0.550007	test
chr6:32048919-32049922	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32049103-32050037	 -0.938721	 6.6205	1.974e-01	0.656841	test
chr6:32049192-32050306	 -0.450133	 8.4088	4.669e-02	0.828921	test
chr6:32049228-32051023	 -0.182338	 5.3234	7.428e-03	0.931319	test
chr6:32049322-32050347	 -2.337554	 5.8341	1.090e+00	0.296417	test
chr6:32049362-32054202	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32049470-32050490	 -0.424480	 7.6866	4.141e-02	0.838750	test
chr6:32049529-32051748	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32049591-32050765	 -1.439586	 7.5849	4.576e-01	0.498761	test
chr6:32049813-32050924	 -0.113721	 6.5286	2.957e-03	0.956634	test
chr6:32049850-32051828	  1.433321	 5.1659	4.464e-01	0.504067	test
chr6:32049921-32051003	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32049984-32054879	 -2.087535	 6.3453	9.029e-01	0.341997	test
chr6:32050030-32051101	  0.080128	 8.5885	1.487e-03	0.969238	test
chr6:32050096-32051995	 -7.831036	 3.6286	3.449e+00	0.063305	test
chr6:32050225-32051345	  3.438117	 5.1914	2.222e+00	0.136098	test
chr6:32050307-32052599	 -6.999504	 2.9626	2.607e+00	0.106415	test
chr6:32050334-32051742	 -8.251660	 3.9865	3.912e+00	0.047937	test
chr6:32050450-32051848	  1.814765	 4.1825	6.830e-01	0.408568	test
chr6:32050544-32052946	  0.554411	 6.7124	7.019e-02	0.791063	test
chr6:32050704-32051991	  2.140132	 5.6035	9.619e-01	0.326713	test
chr6:32050886-32052243	  6.684590	 2.3467	5.208e+00	0.022483	test
chr6:32051000-32052422	 -1.335813	 7.0144	3.940e-01	0.530206	test
chr6:32051004-32053197	  0.148663	 3.6792	4.579e-03	0.946047	test
chr6:32051057-32055506	  0.193656	 5.0161	8.341e-03	0.927230	test
chr6:32051114-32052487	 -6.286889	 2.4440	1.979e+00	0.159461	test
chr6:32051343-32052584	 -8.208084	 3.9488	3.863e+00	0.049357	test
chr6:32051413-32053533	 -1.081729	 6.1747	2.584e-01	0.611201	test
chr6:32051734-32052735	  0.115230	 6.0859	3.022e-03	0.956159	test
chr6:32051785-32054092	  5.916525	 7.8902	5.289e+00	0.021456	test
chr6:32051846-32056122	  1.222849	 5.0515	3.270e-01	0.567429	test
chr6:32051860-32052871	 -0.445342	 6.4992	4.508e-02	0.831851	test
chr6:32051981-32052998	  0.074379	 4.7965	1.220e-03	0.972136	test
chr6:32052008-32054432	 -0.439238	 6.1078	4.361e-02	0.834589	test
chr6:32052214-32053151	  1.118588	 5.9137	2.788e-01	0.597465	test
chr6:32052358-32053351	 -0.379470	 4.8716	3.153e-02	0.859069	test
chr6:32052485-32053535	  0.813468	 6.2143	1.495e-01	0.699031	test
chr6:32052593-32053610	  1.861328	 5.2160	7.364e-01	0.390803	test
chr6:32052595-32054837	 -7.742173	 3.5547	3.354e+00	0.067056	test
chr6:32052601-32056645	  3.825549	 5.3434	2.659e+00	0.102971	test
chr6:32052734-32053882	 -1.218534	 4.4550	3.037e-01	0.581561	test
chr6:32052853-32054046	  1.572158	 6.1529	5.408e-01	0.462090	test
chr6:32052862-32055256	  0.620248	 5.2633	8.593e-02	0.769418	test
chr6:32052975-32054153	 -0.253237	 5.5760	1.440e-02	0.904484	test
chr6:32053106-32054373	  0.570112	 6.9011	7.431e-02	0.785166	test
chr6:32053156-32055346	  0.030185	 5.7817	2.063e-04	0.988541	test
chr6:32053350-32054520	 -0.513563	 5.2543	5.829e-02	0.809226	test
chr6:32053489-32054687	  3.138192	 7.0527	1.932e+00	0.164533	test
chr6:32053522-32055994	  7.415935	 2.9915	6.246e+00	0.012449	test
chr6:32053547-32057597	  0.026947	 7.4942	1.675e-04	0.989675	test
chr6:32053609-32054768	 -1.250211	 5.2302	3.326e-01	0.564131	test
chr6:32053874-32054807	  0.686862	 5.4126	1.056e-01	0.745217	test
chr6:32053987-32054975	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32054075-32056103	 -0.948169	 4.2800	1.852e-01	0.666934	test
chr6:32054138-32055084	 -0.443546	 4.2744	4.168e-02	0.838229	test
chr6:32054181-32058329	  1.464251	 4.4170	4.560e-01	0.499479	test
chr6:32054370-32055237	 -0.894570	 6.9340	1.803e-01	0.671131	test
chr6:32054446-32056326	  1.122734	 6.4358	2.824e-01	0.595118	test
chr6:32054464-32055349	  0.294198	 8.4884	2.002e-02	0.887493	test
chr6:32054564-32055496	  0.791228	 6.5855	1.420e-01	0.706279	test
chr6:32054712-32055756	 -0.574099	 4.5925	7.071e-02	0.790313	test
chr6:32054785-32056562	 -8.185793	 3.9296	3.838e+00	0.050099	test
chr6:32054816-32055860	 -0.943118	 3.3986	1.676e-01	0.682257	test
chr6:32054878-32058823	 -1.438415	 6.7566	4.526e-01	0.501110	test
chr6:32054907-32055909	 -9.102320	 4.7446	4.909e+00	0.026714	test
chr6:32055006-32056767	 -5.385682	 1.8704	1.327e+00	0.249262	test
chr6:32055055-32056060	 -8.335051	 4.0589	4.007e+00	0.045320	test
chr6:32055236-32056181	  0.270681	 3.9138	1.549e-02	0.900949	test
chr6:32055324-32057105	  1.478813	 8.3208	4.862e-01	0.485635	test
chr6:32055361-32056319	  0.580923	 8.7157	7.772e-02	0.780415	test
chr6:32055445-32060598	  2.740791	 9.1754	1.532e+00	0.215860	test
chr6:32055462-32056565	 -4.258260	 1.3033	7.374e-01	0.390505	test
chr6:32055662-32056714	  2.126144	 5.4923	9.488e-01	0.330014	test
chr6:32055748-32056798	  1.043735	 7.1919	2.461e-01	0.619832	test
chr6:32055761-32057288	 -2.219029	 5.7388	9.898e-01	0.319796	test
chr6:32055908-32057046	  2.073831	 6.7632	9.166e-01	0.338358	test
chr6:32056057-32057136	  3.366327	 7.9442	2.185e+00	0.139394	test
chr6:32056061-32057534	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32056118-32060681	  0.117747	 4.9204	3.073e-03	0.955796	test
chr6:32056164-32057286	  4.114975	 8.6657	3.049e+00	0.080791	test
chr6:32056248-32057805	  1.244294	 3.9939	3.263e-01	0.567875	test
chr6:32056282-32057385	 -1.483072	 5.1821	4.595e-01	0.497861	test
chr6:32056545-32057519	 -0.613008	 6.5398	8.508e-02	0.770524	test
chr6:32056558-32058253	 -2.749145	 5.9225	1.453e+00	0.228085	test
chr6:32056638-32062543	  0.236604	 6.4520	1.280e-02	0.909925	test
chr6:32056671-32057601	 -2.087196	 5.0813	8.592e-01	0.353973	test
chr6:32056778-32057755	 -0.978642	 4.5951	2.010e-01	0.653901	test
chr6:32056779-32058545	 -0.293365	 5.2623	1.915e-02	0.889944	test
chr6:32056993-32058129	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32057078-32058821	  0.973144	 5.6059	2.112e-01	0.645854	test
chr6:32057095-32058133	 -7.647475	 3.4766	3.254e+00	0.071263	test
chr6:32057206-32058263	 -7.941597	 3.7214	3.568e+00	0.058893	test
chr6:32057287-32059747	  0.312047	 8.4245	2.251e-02	0.880738	test
chr6:32057334-32058434	 -6.010735	 2.2578	1.762e+00	0.184336	test
chr6:32057386-32062652	 -0.033569	 3.4011	2.260e-04	0.988006	test
chr6:32057457-32058530	 -0.199413	 6.3631	9.064e-03	0.924150	test
chr6:32057511-32060592	  0.289404	 5.4939	1.886e-02	0.890766	test
chr6:32057571-32058689	  6.026269	 5.4255	5.296e+00	0.021377	test
chr6:32057749-32058798	 -0.588087	 6.1947	7.796e-02	0.780083	test
chr6:32057764-32061312	 -8.185793	 3.9296	3.838e+00	0.050099	test
chr6:32057850-32059234	  6.015815	 6.7636	5.380e+00	0.020366	test
chr6:32058139-32059630	  2.481527	 5.4304	1.259e+00	0.261881	test
chr6:32058152-32061550	 -5.792067	 2.1168	1.601e+00	0.205727	test
chr6:32058234-32059725	 -5.385682	 1.8704	1.327e+00	0.249262	test
chr6:32058266-32063112	 -8.314651	 4.0411	3.983e+00	0.045948	test
chr6:32058360-32060169	 -0.885073	 4.9900	1.686e-01	0.681316	test
chr6:32058529-32060565	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32058544-32062525	 -1.135755	 6.3873	2.852e-01	0.593287	test
chr6:32058667-32060577	 -6.718160	 2.7516	2.348e+00	0.125462	test
chr6:32058775-32060680	 -5.385682	 1.8704	1.327e+00	0.249262	test
chr6:32058806-32062958	  0.663797	 6.1760	9.986e-02	0.752002	test
chr6:32058822-32064458	 -0.537414	 5.9230	6.488e-02	0.798947	test
chr6:32059240-32060803	  2.829478	 8.0391	1.618e+00	0.203417	test
chr6:32059608-32060943	 -7.510690	 3.3651	3.112e+00	0.077737	test
chr6:32059637-32063385	 -8.593959	 4.2865	4.305e+00	0.038004	test
chr6:32059724-32061303	  1.876053	 3.0867	6.820e-01	0.408883	test
chr6:32059771-32065749	  0.679469	 4.5323	1.008e-01	0.750863	test
chr6:32059845-32061324	  2.669909	 5.9409	1.444e+00	0.229443	test
chr6:32060185-32061536	  8.411705	 3.9399	7.628e+00	0.005747	test
chr6:32060576-32062458	 -1.126322	 4.6909	2.652e-01	0.606600	test
chr6:32060605-32064064	 -1.192855	 4.9811	3.006e-01	0.583500	test
chr6:32060620-32072214	  1.651652	 2.7821	5.164e-01	0.472369	test
chr6:32060689-32062636	 -8.707846	 4.3879	4.438e+00	0.035144	test
chr6:32060802-32062749	 -0.706122	 6.7635	1.129e-01	0.736890	test
chr6:32060931-32062903	  1.416910	 5.9746	4.420e-01	0.506173	test
chr6:32060944-32064448	  0.881103	 6.7833	1.759e-01	0.674896	test
chr6:32061168-32063036	 -8.230037	 3.9678	3.888e+00	0.048637	test
chr6:32061317-32063204	 -0.396174	 6.9492	3.590e-02	0.849732	test
chr6:32061402-32065332	  1.172756	 6.6866	3.081e-01	0.578822	test
chr6:32061532-32063370	 -6.654652	 2.7051	2.291e+00	0.130099	test
chr6:32061586-32073040	 -1.460810	 2.9099	3.473e-01	0.555643	test
chr6:32062454-32063825	  2.805925	 6.2826	1.582e+00	0.208453	test
chr6:32062502-32065665	 -1.365733	 7.7275	4.140e-01	0.519955	test
chr6:32062530-32074291	 -9.430849	 5.0474	5.311e+00	0.021192	test
chr6:32062600-32063854	  0.862340	 5.9469	1.672e-01	0.682605	test
chr6:32062734-32063984	  1.229258	 6.6693	3.377e-01	0.561165	test
chr6:32062884-32064358	  4.599284	 6.1762	3.599e+00	0.057829	test
chr6:32062910-32065691	 -8.643872	 4.3309	4.363e+00	0.036725	test
chr6:32063030-32064402	 -9.003822	 4.6548	4.790e+00	0.028620	test
chr6:32063038-32074740	 -5.668901	 2.0399	1.515e+00	0.218417	test
chr6:32063172-32065007	  1.376161	10.1078	4.242e-01	0.514832	test
chr6:32063361-32065975	 -0.314969	 7.1293	2.276e-02	0.880091	test
chr6:32063364-32065031	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32063504-32065225	 -1.429748	 7.7366	4.521e-01	0.501323	test
chr6:32063811-32065313	 -1.020757	 7.5250	2.348e-01	0.627990	test
chr6:32063879-32066636	  1.633523	 7.8301	5.874e-01	0.443418	test
chr6:32063983-32065443	  0.881218	 6.2351	1.751e-01	0.675605	test
chr6:32064272-32065651	 -0.821832	 7.1212	1.529e-01	0.695807	test
chr6:32064344-32071413	 -1.503186	 5.4075	4.758e-01	0.490320	test
chr6:32064401-32065789	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32064449-32075505	  1.414551	 4.9953	4.335e-01	0.510259	test
chr6:32064714-32065945	 -2.570305	 5.4668	1.267e+00	0.260348	test
chr6:32065016-32066048	  2.441345	 6.4272	1.234e+00	0.266576	test
chr6:32065053-32071432	 -3.331746	 0.9711	4.187e-01	0.517592	test
chr6:32065190-32066225	  2.697482	 6.5316	1.478e+00	0.224125	test
chr6:32065288-32066585	 -1.580097	 4.7043	5.042e-01	0.477658	test
chr6:32065329-32072183	  0.185056	 6.3811	7.825e-03	0.929513	test
chr6:32065395-32066806	  9.335696	 4.8491	8.891e+00	0.002867	test
chr6:32065648-32066848	  1.095490	 5.8675	2.675e-01	0.605006	test
chr6:32065666-32072981	  2.276805	 6.4545	1.087e+00	0.297141	test
chr6:32065731-32076549	  6.807877	 7.3584	6.413e+00	0.011331	test
chr6:32065785-32067764	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32065899-32069908	 -7.546121	 3.3938	3.148e+00	0.076014	test
chr6:32065964-32073395	  2.727295	 5.8049	1.498e+00	0.220967	test
chr6:32066060-32070786	 -5.792067	 2.1168	1.601e+00	0.205727	test
chr6:32066209-32071288	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32066584-32071390	 -7.993855	 3.7656	3.625e+00	0.056904	test
chr6:32066607-32073900	  0.417849	 4.7841	3.855e-02	0.844344	test
chr6:32066699-32071898	  1.131823	 6.8712	2.879e-01	0.591597	test
chr6:32066795-32074253	 -0.955516	 5.8908	2.016e-01	0.653394	test
chr6:32066842-32072074	  1.085706	 6.9901	2.656e-01	0.606325	test
chr6:32067473-32072163	  1.807503	 6.1756	7.054e-01	0.400968	test
chr6:32068182-32072749	 -2.548868	 6.0075	1.278e+00	0.258199	test
chr6:32069930-32072907	 -0.333427	 6.7864	2.541e-02	0.873339	test
chr6:32070800-32072952	  2.919738	 7.0585	1.704e+00	0.191726	test
chr6:32071343-32073072	 -6.445407	 2.5548	2.111e+00	0.146278	test
chr6:32071414-32074733	 -1.050783	 6.4871	2.456e-01	0.620198	test
chr6:32071855-32073375	 -7.711292	 3.5291	3.321e+00	0.068404	test
chr6:32072010-32073620	  3.377625	 7.0113	2.191e+00	0.138861	test
chr6:32072085-32074970	 -3.745213	 6.0883	2.428e+00	0.119202	test
chr6:32072156-32073865	 -0.107901	 5.4993	2.616e-03	0.959207	test
chr6:32072196-32078463	  1.120224	 5.1743	2.762e-01	0.599200	test
chr6:32072366-32073884	  0.743594	 5.2154	1.231e-01	0.725702	test
chr6:32072842-32074121	 -0.740776	 6.6757	1.240e-01	0.724787	test
chr6:32072951-32074247	 -0.968381	 6.0997	2.079e-01	0.648391	test
chr6:32072981-32075317	  2.837857	 2.9113	1.452e+00	0.228275	test
chr6:32073025-32080392	 -9.468270	 5.0822	5.357e+00	0.020637	test
chr6:32073070-32074392	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32073371-32074599	  2.307595	 8.5780	1.123e+00	0.289362	test
chr6:32073383-32075594	 -0.122510	 5.4035	3.364e-03	0.953750	test
chr6:32073502-32074724	  0.319449	 6.6272	2.336e-02	0.878525	test
chr6:32073621-32074881	 -9.090369	 4.7337	4.895e+00	0.026939	test
chr6:32073881-32074967	 -0.864696	 4.7680	1.595e-01	0.689624	test
chr6:32073899-32075748	 -0.002155	 2.8957	8.723e-07	0.999255	test
chr6:32073909-32081383	  1.380366	 3.9532	3.989e-01	0.527654	test
chr6:32074099-32075233	  2.126359	 5.8567	9.533e-01	0.328887	test
chr6:32074112-32076425	  0.576948	 7.0700	7.618e-02	0.782545	test
chr6:32074229-32075312	 -0.261701	 3.0219	1.291e-02	0.909538	test
chr6:32074394-32075501	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32074587-32075591	-10.443961	 6.0064	6.590e+00	0.010256	test
chr6:32074725-32076439	 -1.251966	 6.1939	3.432e-01	0.558007	test
chr6:32074737-32075740	  2.090410	 5.2405	9.159e-01	0.338556	test
chr6:32074748-32082037	 -8.911749	 4.5713	4.680e+00	0.030516	test
chr6:32074856-32075875	  0.182167	 7.8316	7.664e-03	0.930238	test
chr6:32074939-32076678	  0.307205	 6.7467	2.163e-02	0.883077	test
chr6:32074951-32076128	  3.117743	 5.8861	1.896e+00	0.168542	test
chr6:32075095-32076383	  0.185764	 7.0986	7.937e-03	0.929009	test
chr6:32075255-32076523	 -3.111415	 6.4881	1.829e+00	0.176267	test
chr6:32075313-32077089	 -1.507852	 3.7586	4.242e-01	0.514829	test
chr6:32075492-32076633	 -0.161198	 6.2851	5.920e-03	0.938671	test
chr6:32075502-32082833	 -9.372832	 4.9936	5.239e+00	0.022081	test
chr6:32075547-32078377	 -0.355051	 5.4170	2.813e-02	0.866812	test
chr6:32075590-32076809	 -7.772406	 3.5798	3.386e+00	0.065759	test
chr6:32075747-32078412	  2.008660	 3.5882	8.052e-01	0.369549	test
chr6:32075748-32076945	 -7.190739	 3.1104	2.791e+00	0.094822	test
chr6:32075870-32077094	  0.074567	 6.7413	1.275e-03	0.971511	test
chr6:32076085-32077341	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32076178-32078837	 -3.868136	 1.1489	5.868e-01	0.443655	test
chr6:32076346-32077537	  0.007794	 7.4552	1.401e-05	0.997014	test
chr6:32076426-32079895	  0.579273	 4.0235	7.159e-02	0.789040	test
chr6:32076522-32077625	 -0.842493	 8.6171	1.620e-01	0.687353	test
chr6:32076523-32083490	  1.464526	 2.8321	4.103e-01	0.521825	test
chr6:32076621-32077693	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32076655-32080243	  0.271849	 5.4115	1.661e-02	0.897445	test
chr6:32076801-32077958	  1.846180	 4.7894	7.188e-01	0.396553	test
chr6:32076956-32078213	 -2.387260	 5.8745	1.133e+00	0.287034	test
chr6:32077052-32078244	 -3.868136	 1.1489	5.868e-01	0.443655	test
chr6:32077083-32080368	  3.227020	 4.5703	1.971e+00	0.160394	test
chr6:32077317-32078372	 -0.898100	 6.8846	1.816e-01	0.670018	test
chr6:32077453-32078574	  5.079959	 3.9826	3.989e+00	0.045794	test
chr6:32077573-32078749	  0.125927	 6.4091	3.625e-03	0.951991	test
chr6:32077626-32081367	 -0.641759	 8.4286	9.450e-02	0.758537	test
chr6:32077692-32079405	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32077803-32079513	  0.388255	 4.3104	3.264e-02	0.856625	test
chr6:32078030-32079846	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32078205-32079856	 -9.172018	 4.8084	4.994e+00	0.025439	test
chr6:32078384-32080107	 -8.272964	 4.0049	3.936e+00	0.047256	test
chr6:32078396-32081646	  0.695854	 5.7066	1.089e-01	0.741353	test
chr6:32078413-32084266	  0.516977	 6.0800	6.066e-02	0.805457	test
chr6:32078514-32080256	 -1.089654	 6.5856	2.640e-01	0.607381	test
chr6:32078742-32080360	 -0.737029	 5.0804	1.182e-01	0.730943	test
chr6:32078818-32081933	 -7.437106	 3.3057	3.036e+00	0.081420	test
chr6:32079047-32080522	 -5.385682	 1.8704	1.327e+00	0.249262	test
chr6:32079510-32081229	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32079737-32081278	 -2.804985	 7.0749	1.554e+00	0.212484	test
chr6:32079852-32081362	  0.329478	 8.0557	2.506e-02	0.874214	test
chr6:32079874-32082204	 -7.398857	 3.2750	2.998e+00	0.083391	test
chr6:32080094-32082578	 -6.718160	 2.7516	2.348e+00	0.125462	test
chr6:32080106-32081457	 -1.743779	 5.3719	6.276e-01	0.428236	test
chr6:32080210-32081602	 -0.346736	 6.0557	2.721e-02	0.868987	test
chr6:32080341-32081717	 -6.518580	 2.6068	2.173e+00	0.140463	test
chr6:32080361-32082819	 -9.910250	 5.4971	5.910e+00	0.015058	test
chr6:32080374-32085006	 -3.142668	 5.0109	1.717e+00	0.190037	test
chr6:32080468-32081904	  0.691117	 6.7592	1.088e-01	0.741523	test
chr6:32080600-32082036	  3.817036	 8.5349	2.698e+00	0.100495	test
chr6:32081238-32082155	 -8.978109	 4.6314	4.759e+00	0.029138	test
chr6:32081332-32082589	 -0.269995	 6.7515	1.668e-02	0.897250	test
chr6:32081337-32083436	  0.805341	 7.8189	1.481e-01	0.700337	test
chr6:32081391-32085609	 -6.368324	 2.5006	2.046e+00	0.152588	test
chr6:32081456-32082709	  0.766539	 6.7628	1.336e-01	0.714750	test
chr6:32081595-32082812	 -1.640849	 6.0021	5.723e-01	0.449332	test
chr6:32081629-32083634	 -9.362931	 4.9844	5.227e+00	0.022236	test
chr6:32081716-32082889	 -8.470305	 4.1773	4.162e+00	0.041351	test
chr6:32081851-32083174	  4.216231	 2.4212	2.689e+00	0.101050	test
chr6:32081894-32083916	  1.772210	 5.9765	6.783e-01	0.410185	test
chr6:32081938-32086690	  0.000000	 0.5039	0.000e+00	1.000000	test
chr6:32082014-32083304	 -0.408507	 7.4935	3.832e-02	0.844805	test
chr6:32082116-32083380	  0.462672	 6.6041	4.891e-02	0.824973	test
chr6:32082200-32084258	 -7.319175	 3.2116	2.917e+00	0.087626	test
chr6:32082528-32083486	 -1.964507	 5.5391	7.873e-01	0.374905	test
chr6:32082577-32084553	 -1.121222	 4.9333	2.662e-01	0.605875	test
chr6:32082639-32083632	 -1.650461	 4.3748	5.334e-01	0.465160	test
chr6:32082725-32087313	  0.957669	 5.9670	2.057e-01	0.650176	test
chr6:32082774-32083879	  0.366194	 3.8715	2.831e-02	0.866387	test
chr6:32082803-32084912	 -0.033569	 3.4011	2.260e-04	0.988006	test
chr6:32082885-32083881	 -0.607784	 4.8206	8.001e-02	0.777289	test
chr6:32083136-32084042	 -4.817872	 1.5627	1.000e+00	0.317311	test
chr6:32083264-32084207	 -5.534230	 1.9580	1.424e+00	0.232801	test
chr6:32083374-32084241	 -7.190739	 3.1104	2.791e+00	0.094822	test
chr6:32083431-32085181	 -1.920391	 4.9540	7.335e-01	0.391742	test
chr6:32083483-32084408	  2.026812	 8.1666	8.829e-01	0.347406	test
chr6:32083489-32087814	 -9.549079	 5.1575	5.457e+00	0.019487	test
chr6:32083610-32084520	 -0.792745	 4.7234	1.343e-01	0.714038	test
chr6:32083633-32085454	  1.404702	 6.3881	4.364e-01	0.508855	test
chr6:32083763-32084769	 -6.368324	 2.5006	2.046e+00	0.152588	test
chr6:32083890-32084855	  2.989106	 6.8320	1.774e+00	0.182905	test
