chrm 	start 	end 	name
chr6	31916620	31918394	chr6:31916620-31918394
chr6	31916696	31917902	chr6:31916696-31917902
chr6	31916827	31918071	chr6:31916827-31918071
chr6	31916828	31918665	chr6:31916828-31918665
chr6	31916909	31921945	chr6:31916909-31921945
chr6	31916996	31918218	chr6:31916996-31918218
chr6	31917081	31919179	chr6:31917081-31919179
chr6	31917116	31918338	chr6:31917116-31918338
chr6	31917330	31918436	chr6:31917330-31918436
chr6	31917371	31919519	chr6:31917371-31919519
chr6	31917556	31918544	chr6:31917556-31918544
chr6	31917664	31918666	chr6:31917664-31918666
chr6	31917708	31919699	chr6:31917708-31919699
chr6	31917859	31918819	chr6:31917859-31918819
chr6	31918064	31918990	chr6:31918064-31918990
chr6	31918088	31919968	chr6:31918088-31919968
chr6	31918151	31922224	chr6:31918151-31922224
chr6	31918194	31919050	chr6:31918194-31919050
chr6	31918326	31919157	chr6:31918326-31919157
chr6	31918367	31920973	chr6:31918367-31920973
chr6	31918418	31919298	chr6:31918418-31919298
chr6	31918545	31919403	chr6:31918545-31919403
chr6	31918642	31919507	chr6:31918642-31919507
chr6	31918664	31921040	chr6:31918664-31921040
chr6	31918685	31922749	chr6:31918685-31922749
chr6	31918764	31919665	chr6:31918764-31919665
chr6	31918918	31919950	chr6:31918918-31919950
chr6	31919038	31920038	chr6:31919038-31920038
chr6	31919112	31921387	chr6:31919112-31921387
chr6	31919150	31920150	chr6:31919150-31920150
chr6	31919207	31924485	chr6:31919207-31924485
chr6	31919240	31920409	chr6:31919240-31920409
chr6	31919402	31920505	chr6:31919402-31920505
chr6	31919473	31921681	chr6:31919473-31921681
chr6	31919494	31920664	chr6:31919494-31920664
chr6	31919664	31920777	chr6:31919664-31920777
chr6	31919674	31921910	chr6:31919674-31921910
chr6	31919721	31925168	chr6:31919721-31925168
chr6	31919891	31920975	chr6:31919891-31920975
chr6	31919967	31922220	chr6:31919967-31922220
chr6	31920021	31921100	chr6:31920021-31921100
chr6	31920156	31921358	chr6:31920156-31921358
chr6	31920345	31921417	chr6:31920345-31921417
chr6	31920489	31921533	chr6:31920489-31921533
chr6	31920540	31922389	chr6:31920540-31922389
chr6	31920653	31921692	chr6:31920653-31921692
chr6	31920776	31921858	chr6:31920776-31921858
chr6	31920945	31921973	chr6:31920945-31921973
chr6	31921022	31922576	chr6:31921022-31922576
chr6	31921041	31926119	chr6:31921041-31926119
chr6	31921051	31922134	chr6:31921051-31922134
chr6	31921307	31922203	chr6:31921307-31922203
chr6	31921353	31922914	chr6:31921353-31922914
chr6	31921393	31922346	chr6:31921393-31922346
chr6	31921501	31922585	chr6:31921501-31922585
chr6	31921548	31926835	chr6:31921548-31926835
chr6	31921592	31924273	chr6:31921592-31924273
chr6	31921618	31922729	chr6:31921618-31922729
chr6	31921862	31922920	chr6:31921862-31922920
chr6	31921901	31924429	chr6:31921901-31924429
chr6	31921950	31923027	chr6:31921950-31923027
chr6	31922064	31923517	chr6:31922064-31923517
chr6	31922135	31924732	chr6:31922135-31924732
chr6	31922185	31924246	chr6:31922185-31924246
chr6	31922221	31928060	chr6:31922221-31928060
chr6	31922320	31924275	chr6:31922320-31924275
chr6	31922352	31924945	chr6:31922352-31924945
chr6	31922575	31925152	chr6:31922575-31925152
chr6	31922583	31924426	chr6:31922583-31924426
chr6	31922722	31924538	chr6:31922722-31924538
chr6	31922730	31928069	chr6:31922730-31928069
chr6	31922808	31926092	chr6:31922808-31926092
chr6	31922859	31924655	chr6:31922859-31924655
chr6	31922967	31924935	chr6:31922967-31924935
chr6	31923061	31926324	chr6:31923061-31926324
chr6	31923121	31924987	chr6:31923121-31924987
chr6	31923540	31925158	chr6:31923540-31925158
chr6	31924247	31925659	chr6:31924247-31925659
chr6	31924411	31925659	chr6:31924411-31925659
chr6	31924412	31926523	chr6:31924412-31926523
chr6	31924475	31929166	chr6:31924475-31929166
chr6	31924513	31925786	chr6:31924513-31925786
chr6	31924660	31925932	chr6:31924660-31925932
chr6	31924710	31926757	chr6:31924710-31926757
chr6	31924861	31926012	chr6:31924861-31926012
chr6	31924944	31927232	chr6:31924944-31927232
chr6	31924972	31926220	chr6:31924972-31926220
chr6	31925056	31929734	chr6:31925056-31929734
chr6	31925129	31926271	chr6:31925129-31926271
chr6	31925159	31927487	chr6:31925159-31927487
chr6	31925326	31926447	chr6:31925326-31926447
chr6	31925660	31926521	chr6:31925660-31926521
chr6	31925777	31926727	chr6:31925777-31926727
chr6	31925917	31926778	chr6:31925917-31926778
chr6	31926011	31926936	chr6:31926011-31926936
chr6	31926046	31928039	chr6:31926046-31928039
chr6	31926114	31930249	chr6:31926114-31930249
chr6	31926131	31927073	chr6:31926131-31927073
chr6	31926278	31927205	chr6:31926278-31927205
chr6	31926318	31928054	chr6:31926318-31928054
chr6	31926395	31927330	chr6:31926395-31927330
chr6	31926495	31927500	chr6:31926495-31927500
chr6	31926522	31928291	chr6:31926522-31928291
chr6	31926670	31927626	chr6:31926670-31927626
chr6	31926752	31928838	chr6:31926752-31928838
chr6	31926766	31930858	chr6:31926766-31930858
chr6	31926775	31927750	chr6:31926775-31927750
chr6	31926875	31928038	chr6:31926875-31928038
chr6	31927029	31928142	chr6:31927029-31928142
chr6	31927074	31929029	chr6:31927074-31929029
chr6	31927200	31928282	chr6:31927200-31928282
chr6	31927302	31928389	chr6:31927302-31928389
chr6	31927414	31929456	chr6:31927414-31929456
chr6	31927420	31928565	chr6:31927420-31928565
chr6	31927491	31931366	chr6:31927491-31931366
chr6	31927558	31928834	chr6:31927558-31928834
chr6	31927641	31929714	chr6:31927641-31929714
chr6	31927668	31929010	chr6:31927668-31929010
chr6	31928029	31929163	chr6:31928029-31929163
chr6	31928053	31930033	chr6:31928053-31930033
chr6	31928061	31932104	chr6:31928061-31932104
chr6	31928141	31929315	chr6:31928141-31929315
chr6	31928285	31930139	chr6:31928285-31930139
chr6	31928289	31929414	chr6:31928289-31929414
chr6	31928376	31929515	chr6:31928376-31929515
chr6	31928568	31929686	chr6:31928568-31929686
chr6	31928649	31930224	chr6:31928649-31930224
chr6	31928798	31929814	chr6:31928798-31929814
chr6	31929015	31929945	chr6:31929015-31929945
chr6	31929030	31930531	chr6:31929030-31930531
chr6	31929089	31933063	chr6:31929089-31933063
chr6	31929159	31930138	chr6:31929159-31930138
chr6	31929282	31930217	chr6:31929282-31930217
chr6	31929379	31930685	chr6:31929379-31930685
chr6	31929413	31930280	chr6:31929413-31930280
chr6	31929527	31930384	chr6:31929527-31930384
chr6	31929579	31930921	chr6:31929579-31930921
chr6	31929685	31930526	chr6:31929685-31930526
chr6	31929704	31933794	chr6:31929704-31933794
chr6	31929807	31930620	chr6:31929807-31930620
chr6	31929820	31931289	chr6:31929820-31931289
chr6	31929939	31930809	chr6:31929939-31930809
chr6	31930034	31931587	chr6:31930034-31931587
chr6	31930072	31930842	chr6:31930072-31930842
chr6	31930178	31931023	chr6:31930178-31931023
chr6	31930218	31934524	chr6:31930218-31934524
chr6	31930236	31931826	chr6:31930236-31931826
chr6	31930279	31931185	chr6:31930279-31931185
chr6	31930382	31931262	chr6:31930382-31931262
chr6	31930471	31932076	chr6:31930471-31932076
chr6	31930493	31931348	chr6:31930493-31931348
chr6	31930615	31931469	chr6:31930615-31931469
chr6	31930665	31932540	chr6:31930665-31932540
chr6	31930704	31931577	chr6:31930704-31931577
chr6	31930838	31931750	chr6:31930838-31931750
chr6	31930843	31935136	chr6:31930843-31935136
chr6	31930881	31933049	chr6:31930881-31933049
chr6	31931007	31931950	chr6:31931007-31931950
chr6	31931116	31932009	chr6:31931116-31932009
chr6	31931242	31932147	chr6:31931242-31932147
chr6	31931282	31933633	chr6:31931282-31933633
chr6	31931361	31932394	chr6:31931361-31932394
chr6	31931362	31935494	chr6:31931362-31935494
chr6	31931468	31932534	chr6:31931468-31932534
chr6	31931576	31933023	chr6:31931576-31933023
chr6	31931578	31933793	chr6:31931578-31933793
chr6	31931743	31933416	chr6:31931743-31933416
chr6	31931812	31934400	chr6:31931812-31934400
chr6	31931904	31933482	chr6:31931904-31933482
chr6	31932006	31933640	chr6:31932006-31933640
chr6	31932035	31934515	chr6:31932035-31934515
chr6	31932080	31935998	chr6:31932080-31935998
chr6	31932110	31933786	chr6:31932110-31933786
chr6	31932393	31934182	chr6:31932393-31934182
chr6	31932522	31934855	chr6:31932522-31934855
chr6	31932523	31934190	chr6:31932523-31934190
chr6	31933019	31934379	chr6:31933019-31934379
chr6	31933048	31935135	chr6:31933048-31935135
chr6	31933062	31936576	chr6:31933062-31936576
chr6	31933320	31934482	chr6:31933320-31934482
chr6	31933454	31934624	chr6:31933454-31934624
chr6	31933473	31935358	chr6:31933473-31935358
chr6	31933608	31934843	chr6:31933608-31934843
chr6	31933654	31937127	chr6:31933654-31937127
chr6	31933745	31934939	chr6:31933745-31934939
chr6	31933778	31935611	chr6:31933778-31935611
chr6	31933832	31935042	chr6:31933832-31935042
chr6	31934203	31935156	chr6:31934203-31935156
chr6	31934281	31935948	chr6:31934281-31935948
chr6	31934365	31935338	chr6:31934365-31935338
chr6	31934425	31937755	chr6:31934425-31937755
chr6	31934481	31935418	chr6:31934481-31935418
chr6	31934514	31936122	chr6:31934514-31936122
chr6	31934609	31935553	chr6:31934609-31935553
chr6	31934788	31935675	chr6:31934788-31935675
chr6	31934851	31936245	chr6:31934851-31936245
chr6	31934909	31935806	chr6:31934909-31935806
chr6	31934977	31938372	chr6:31934977-31938372
chr6	31935033	31935944	chr6:31935033-31935944
chr6	31935057	31936572	chr6:31935057-31936572
chr6	31935150	31936081	chr6:31935150-31936081
chr6	31935300	31936191	chr6:31935300-31936191
chr6	31935339	31936995	chr6:31935339-31936995
chr6	31935418	31936341	chr6:31935418-31936341
chr6	31935493	31938891	chr6:31935493-31938891
chr6	31935532	31936525	chr6:31935532-31936525
chr6	31935610	31937211	chr6:31935610-31937211
chr6	31935680	31936673	chr6:31935680-31936673
chr6	31935767	31936916	chr6:31935767-31936916
chr6	31935806	31937428	chr6:31935806-31937428
chr6	31935944	31936960	chr6:31935944-31936960
chr6	31935994	31939823	chr6:31935994-31939823
chr6	31936041	31937732	chr6:31936041-31937732
chr6	31936080	31937076	chr6:31936080-31937076
chr6	31936190	31937188	chr6:31936190-31937188
chr6	31936244	31937973	chr6:31936244-31937973
chr6	31936318	31937380	chr6:31936318-31937380
chr6	31936494	31937554	chr6:31936494-31937554
chr6	31936569	31938213	chr6:31936569-31938213
chr6	31936573	31940276	chr6:31936573-31940276
chr6	31936667	31937721	chr6:31936667-31937721
chr6	31936778	31937979	chr6:31936778-31937979
chr6	31936935	31938079	chr6:31936935-31938079
chr6	31936961	31938449	chr6:31936961-31938449
chr6	31937069	31938181	chr6:31937069-31938181
chr6	31937100	31940783	chr6:31937100-31940783
chr6	31937187	31938346	chr6:31937187-31938346
chr6	31937194	31938741	chr6:31937194-31938741
chr6	31937379	31938410	chr6:31937379-31938410
chr6	31937415	31939088	chr6:31937415-31939088
chr6	31937491	31938558	chr6:31937491-31938558
chr6	31937698	31938724	chr6:31937698-31938724
chr6	31937713	31939289	chr6:31937713-31939289
chr6	31937742	31941442	chr6:31937742-31941442
chr6	31937910	31938852	chr6:31937910-31938852
chr6	31937985	31939746	chr6:31937985-31939746
chr6	31938058	31939028	chr6:31938058-31939028
chr6	31938184	31939191	chr6:31938184-31939191
chr6	31938199	31939750	chr6:31938199-31939750
chr6	31938292	31939313	chr6:31938292-31939313
chr6	31938371	31946836	chr6:31938371-31946836
chr6	31938423	31939468	chr6:31938423-31939468
chr6	31938444	31940074	chr6:31938444-31940074
chr6	31938546	31939665	chr6:31938546-31939665
chr6	31938725	31940261	chr6:31938725-31940261
chr6	31938736	31939730	chr6:31938736-31939730
chr6	31938844	31939819	chr6:31938844-31939819
chr6	31938890	31947277	chr6:31938890-31947277
chr6	31939022	31939890	chr6:31939022-31939890
chr6	31939044	31940611	chr6:31939044-31940611
chr6	31939199	31940038	chr6:31939199-31940038
chr6	31939274	31940860	chr6:31939274-31940860
chr6	31939312	31940160	chr6:31939312-31940160
chr6	31939446	31940237	chr6:31939446-31940237
chr6	31939508	31941434	chr6:31939508-31941434
chr6	31939554	31940337	chr6:31939554-31940337
chr6	31939654	31940560	chr6:31939654-31940560
chr6	31939733	31942714	chr6:31939733-31942714
chr6	31939736	31974177	chr6:31939736-31974177
chr6	31939780	31940584	chr6:31939780-31940584
chr6	31939883	31940684	chr6:31939883-31940684
chr6	31939981	31940855	chr6:31939981-31940855
chr6	31940068	31942896	chr6:31940068-31942896
chr6	31940132	31940969	chr6:31940132-31940969
chr6	31940234	31941150	chr6:31940234-31941150
chr6	31940273	31946646	chr6:31940273-31946646
chr6	31940275	31963884	chr6:31940275-31963884
chr6	31940330	31941268	chr6:31940330-31941268
chr6	31940475	31941376	chr6:31940475-31941376
chr6	31940577	31941556	chr6:31940577-31941556
chr6	31940625	31946721	chr6:31940625-31946721
chr6	31940692	31941764	chr6:31940692-31941764
chr6	31940782	32006924	chr6:31940782-32006924
chr6	31940812	31941946	chr6:31940812-31941946
chr6	31940856	31947222	chr6:31940856-31947222
chr6	31940957	31942683	chr6:31940957-31942683
chr6	31941062	31942685	chr6:31941062-31942685
chr6	31941190	31942859	chr6:31941190-31942859
chr6	31941354	31945898	chr6:31941354-31945898
chr6	31941424	32011603	chr6:31941424-32011603
chr6	31941428	31947498	chr6:31941428-31947498
chr6	31941555	31946345	chr6:31941555-31946345
chr6	31941776	31946611	chr6:31941776-31946611
chr6	31941945	31946645	chr6:31941945-31946645
chr6	31941947	31947938	chr6:31941947-31947938
chr6	31942154	31946794	chr6:31942154-31946794
chr6	31942684	31947105	chr6:31942684-31947105
chr6	31942859	31947207	chr6:31942859-31947207
chr6	31942889	31974176	chr6:31942889-31974176
chr6	31942939	32014720	chr6:31942939-32014720
chr6	31944883	31947355	chr6:31944883-31947355
chr6	31946304	31947497	chr6:31946304-31947497
chr6	31946357	31974188	chr6:31946357-31974188
chr6	31946473	31947754	chr6:31946473-31947754
chr6	31946622	31947920	chr6:31946622-31947920
chr6	31946717	31977558	chr6:31946717-31977558
chr6	31946739	31948120	chr6:31946739-31948120
chr6	31946900	31948450	chr6:31946900-31948450
chr6	31947220	31996622	chr6:31947220-31996622
chr6	31947221	31978824	chr6:31947221-31978824
chr6	31947282	32014897	chr6:31947282-32014897
chr6	31947338	31971860	chr6:31947338-31971860
chr6	31947413	31963866	chr6:31947413-31963866
chr6	31947496	31973993	chr6:31947496-31973993
chr6	31947696	31974011	chr6:31947696-31974011
chr6	31947766	32006900	chr6:31947766-32006900
chr6	31947915	31974097	chr6:31947915-31974097
chr6	31947951	32015397	chr6:31947951-32015397
chr6	31948059	31975461	chr6:31948059-31975461
chr6	31948136	32011531	chr6:31948136-32011531
chr6	31948265	31977527	chr6:31948265-31977527
chr6	31962174	31974096	chr6:31962174-31974096
chr6	31962175	32007624	chr6:31962175-32007624
chr6	31962176	31975260	chr6:31962176-31975260
chr6	31963858	32008574	chr6:31963858-32008574
chr6	31963864	32014933	chr6:31963864-32014933
chr6	31963874	31975839	chr6:31963874-31975839
chr6	31972569	31980077	chr6:31972569-31980077
chr6	31973994	31981188	chr6:31973994-31981188
chr6	31974171	32013998	chr6:31974171-32013998
chr6	31977533	32005891	chr6:31977533-32005891
chr6	31977534	31996292	chr6:31977534-31996292
chr6	31977557	32014548	chr6:31977557-32014548
chr6	31978761	32006725	chr6:31978761-32006725
chr6	31978771	31996609	chr6:31978771-31996609
chr6	31978821	32016647	chr6:31978821-32016647
chr6	31978823	32014718	chr6:31978823-32014718
chr6	31979998	32006740	chr6:31979998-32006740
chr6	31980776	32006905	chr6:31980776-32006905
chr6	31981215	32007316	chr6:31981215-32007316
chr6	32004597	32010261	chr6:32004597-32010261
chr6	32005921	32011518	chr6:32005921-32011518
chr6	32006725	32011675	chr6:32006725-32011675
chr6	32006824	32015249	chr6:32006824-32015249
chr6	32006904	32013630	chr6:32006904-32013630
chr6	32006905	32016707	chr6:32006905-32016707
chr6	32007313	32013932	chr6:32007313-32013932
chr6	32007584	32014466	chr6:32007584-32014466
chr6	32008196	32014509	chr6:32008196-32014509
chr6	32009352	32014652	chr6:32009352-32014652
chr6	32011517	32014896	chr6:32011517-32014896
chr6	32011523	32015554	chr6:32011523-32015554
chr6	32011580	32018987	chr6:32011580-32018987
chr6	32011679	32015085	chr6:32011679-32015085
chr6	32012931	32015177	chr6:32012931-32015177
chr6	32013916	32015319	chr6:32013916-32015319
chr6	32013960	32016030	chr6:32013960-32016030
chr6	32013999	32022903	chr6:32013999-32022903
chr6	32014206	32015418	chr6:32014206-32015418
chr6	32014470	32015543	chr6:32014470-32015543
chr6	32014514	32016308	chr6:32014514-32016308
chr6	32014647	32015664	chr6:32014647-32015664
chr6	32014709	32016646	chr6:32014709-32016646
chr6	32014728	32026222	chr6:32014728-32026222
chr6	32014876	32015932	chr6:32014876-32015932
chr6	32014932	32016929	chr6:32014932-32016929
chr6	32015068	32016035	chr6:32015068-32016035
chr6	32015165	32016216	chr6:32015165-32016216
chr6	32015250	32027517	chr6:32015250-32027517
chr6	32015259	32018977	chr6:32015259-32018977
chr6	32015294	32016289	chr6:32015294-32016289
chr6	32015408	32016616	chr6:32015408-32016616
chr6	32015516	32016723	chr6:32015516-32016723
chr6	32015544	32021028	chr6:32015544-32021028
chr6	32015649	32016900	chr6:32015649-32016900
chr6	32015871	32017023	chr6:32015871-32017023
chr6	32015948	32022903	chr6:32015948-32022903
chr6	32016014	32017627	chr6:32016014-32017627
chr6	32016093	32029029	chr6:32016093-32029029
chr6	32016183	32018091	chr6:32016183-32018091
chr6	32016217	32023145	chr6:32016217-32023145
chr6	32016288	32018576	chr6:32016288-32018576
chr6	32016604	32023539	chr6:32016604-32023539
chr6	32016615	32018884	chr6:32016615-32018884
chr6	32016686	32029564	chr6:32016686-32029564
chr6	32016722	32018895	chr6:32016722-32018895
chr6	32016908	32019056	chr6:32016908-32019056
chr6	32016928	32025642	chr6:32016928-32025642
chr6	32017016	32019210	chr6:32017016-32019210
chr6	32017624	32019726	chr6:32017624-32019726
chr6	32017784	32020284	chr6:32017784-32020284
chr6	32018186	32020381	chr6:32018186-32020381
chr6	32018635	32020805	chr6:32018635-32020805
chr6	32018892	32020859	chr6:32018892-32020859
chr6	32018978	32032417	chr6:32018978-32032417
chr6	32018982	32026162	chr6:32018982-32026162
chr6	32019015	32021004	chr6:32019015-32021004
chr6	32019117	32021459	chr6:32019117-32021459
chr6	32019725	32021979	chr6:32019725-32021979
chr6	32019948	32022492	chr6:32019948-32022492
chr6	32020332	32022686	chr6:32020332-32022686
chr6	32020615	32022796	chr6:32020615-32022796
chr6	32020812	32022842	chr6:32020812-32022842
chr6	32020895	32026182	chr6:32020895-32026182
chr6	32020965	32022984	chr6:32020965-32022984
chr6	32021156	32023051	chr6:32021156-32023051
chr6	32021973	32023218	chr6:32021973-32023218
